V01301,V13305,V10004_700,V11291_700,V12001_700,V13003_700,date
1,0.0,1019.6,1.3,17.3,79.3,2018/10/26
1,0.0,1021.7,1.2,13.7,64.5,2018/10/27
1,0.0,1017.5,0.8,15.9,74.0,2018/10/28
1,0.0,1016.0,0.5,16.1,74.3,2018/10/29
1,0.0,1018.9,0.6,16.0,71.3,2018/10/30
1,0.0,1020.2,0.4,15.2,71.5,2018/10/31
1,0.0,1020.8,1.3,14.6,73.0,2018/11/1
1,0.0,1019.8,1.4,16.7,54.3,2018/11/2
1,0.0,1017.0,1.0,18.1,65.8,2018/11/3
1,0.0,1015.7,0.6,19.6,80.0,2018/11/4
1,0.0,1018.3,3.9,16.5,70.5,2018/11/5
1,33.9,1022.2,3.7,9.6,95.5,2018/11/6
1,14.6,1024.3,2.6,7.9,93.3,2018/11/7
1,1.1,1021.3,1.4,8.9,86.3,2018/11/8
1,0.0,1018.7,0.8,11.1,84.0,2018/11/9
1,25.1,1018.5,0.7,12.3,94.5,2018/11/10
1,2.3,1019.8,1.8,13.4,84.3,2018/11/11
1,0.7,1019.3,0.6,12.5,88.0,2018/11/12
1,0.0,1017.1,0.7,13.1,88.0,2018/11/13
1,3.0,1016.2,1.8,14.0,89.8,2018/11/14
1,0.5,1018.3,1.5,13.5,89.3,2018/11/15
1,1.9,1021.1,3.3,13.1,81.3,2018/11/16
1,6.0,1021.0,2.9,9.5,93.8,2018/11/17
1,10.3,1021.9,2.4,7.4,92.0,2018/11/18
1,0.0,1022.5,0.4,7.9,85.5,2018/11/19
1,0.2,1018.3,0.6,10.5,88.3,2018/11/20
1,0.2,1022.3,3.1,12.3,74.0,2018/11/21
1,0.0,1026.0,1.0,7.6,78.0,2018/11/22
1,0.0,1020.0,1.4,10.0,76.5,2018/11/23
1,0.0,1020.7,0.8,9.4,84.8,2018/11/24
1,0.0,1019.6,0.3,11.6,84.8,2018/11/25
1,0.0,1019.7,0.4,9.9,87.0,2018/11/26
1,0.0,1020.2,0.2,10.2,84.0,2018/11/27
1,0.0,1019.1,0.4,11.5,84.8,2018/11/28
1,0.0,1020.8,1.0,12.8,81.3,2018/11/29
1,0.0,1019.6,1.6,11.6,87.8,2018/11/30
1,0.0,1018.7,1.8,11.8,85.3,2018/12/1
1,1.3,1012.9,1.2,12.2,95.5,2018/12/2
1,17.4,1014.8,2.4,11.3,97.3,2018/12/3
1,0.8,1022.7,3.5,9.1,75.3,2018/12/4
1,11.4,1019.7,1.9,8.1,90.0,2018/12/5
1,12.6,1025.0,3.5,5.1,94.3,2018/12/6
1,11.8,1031.5,4.7,3.1,86.5,2018/12/7
1,0.0,1033.5,3.1,2.2,63.0,2018/12/8
1,0.0,1031.2,2.4,2.1,58.3,2018/12/9
1,0.8,1028.4,1.9,1.5,81.8,2018/12/10
1,0.0,1032.1,1.9,2.3,80.0,2018/12/11
1,0.0,1033.3,1.2,0.5,73.5,2018/12/12
1,0.0,1030.8,0.6,2.2,73.3,2018/12/13
1,0.0,1031.3,1.1,5.5,58.8,2018/12/14
1,0.0,1028.0,1.1,5.5,62.8,2018/12/15
1,0.0,1026.3,1.5,4.3,79.0,2018/12/16
1,0.0,1024.0,1.0,4.3,83.3,2018/12/17
1,0.0,1019.5,1.2,6.7,79.0,2018/12/18
1,0.0,1015.4,1.1,9.4,83.3,2018/12/19
1,2.2,1016.6,0.7,10.2,93.0,2018/12/20
1,0.7,1018.1,1.5,11.0,91.3,2018/12/21
1,11.1,1021.3,2.1,9.2,96.3,2018/12/22
1,0.0,1027.3,2.8,7.3,71.5,2018/12/23
1,0.0,1022.2,1.7,8.3,67.8,2018/12/24
1,4.2,1018.6,1.8,6.2,96.0,2018/12/25
1,2.7,1021.0,2.5,5.4,93.8,2018/12/26
1,1.3,1026.2,3.6,4.1,90.3,2018/12/27
1,1.4,1035.9,6.3,0.5,72.0,2018/12/28
1,0.0,1038.7,3.7,-0.8,41.3,2018/12/29
1,6.8,1037.9,1.3,-2.6,88.8,2018/12/30
1,0.0,1037.1,0.7,-3.8,83.0,2018/12/31
1,0.0,1036.4,0.7,-1.9,86.8,2019/1/1
1,0.0,1033.4,0.5,1.9,86.0,2019/1/2
1,0.0,1029.1,1.0,4.1,84.0,2019/1/3
1,7.0,1027.4,2.1,5.1,86.5,2019/1/4
1,0.0,1027.6,1.4,3.2,83.0,2019/1/5
1,0.0,1027.2,1.6,2.2,86.0,2019/1/6
1,0.0,1026.3,2.8,4.4,77.3,2019/1/7
1,3.1,1029.6,1.6,2.2,85.3,2019/1/8
1,15.6,1027.9,1.8,1.7,96.5,2019/1/9
1,0.8,1024.8,2.0,2.2,93.3,2019/1/10
1,2.6,1023.1,1.7,2.4,89.0,2019/1/11
1,0.0,1023.9,0.8,1.5,90.0,2019/1/12
1,0.0,1023.9,1.1,5.4,82.8,2019/1/13
1,3.0,1022.6,1.9,5.0,91.3,2019/1/14
1,0.0,1027.8,2.6,3.6,84.5,2019/1/15
1,0.0,1028.8,1.4,0.0,64.5,2019/1/16
1,0.0,1026.6,0.5,0.4,85.5,2019/1/17
1,0.0,1021.7,0.5,2.4,92.3,2019/1/18
1,0.0,1021.4,1.4,5.3,88.3,2019/1/19
1,0.0,1028.8,2.1,4.3,73.3,2019/1/20
1,0.0,1027.8,1.8,5.0,58.5,2019/1/21
1,0.0,1023.5,1.4,4.3,74.5,2019/1/22
1,0.0,1020.9,0.6,4.0,78.0,2019/1/23
1,0.0,1018.9,0.9,6.3,70.3,2019/1/24
1,0.2,1024.1,3.3,10.2,61.0,2019/1/25
1,0.0,1030.3,1.7,5.3,67.5,2019/1/26
1,0.0,1025.0,1.1,6.4,57.3,2019/1/27
1,2.7,1023.3,0.9,5.0,85.8,2019/1/28
1,1.0,1023.3,1.1,4.9,94.5,2019/1/29
1,8.0,1019.7,1.2,5.6,98.0,2019/1/30
1,15.9,1028.5,2.6,2.5,87.0,2019/1/31
1,0.0,1025.6,0.9,3.1,85.3,2019/2/1
1,0.0,1011.5,1.4,7.6,79.5,2019/2/2
1,0.0,1019.2,2.3,8.0,66.8,2019/2/3
1,0.0,1022.5,0.5,3.4,87.8,2019/2/4
1,0.0,1015.5,1.2,5.0,84.0,2019/2/5
1,0.0,1009.1,2.5,8.5,91.0,2019/2/6
1,4.8,1018.8,4.9,4.0,88.5,2019/2/7
1,12.3,1022.5,4.0,1.2,94.0,2019/2/8
1,2.3,1027.5,999999.0,0.1,90.8,2019/2/9
1,1.4,1030.0,2.4,-0.4,93.3,2019/2/10
1,0.0,1030.1,1.0,0.7,88.3,2019/2/11
1,7.1,1027.1,1.5,2.9,96.0,2019/2/12
1,2.3,1027.4,1.5,3.0,94.0,2019/2/13
1,0.8,1025.8,2.1,3.2,95.0,2019/2/14
1,5.6,1025.3,1.6,2.2,94.0,2019/2/15
1,3.4,1026.1,2.5,2.6,86.3,2019/2/16
1,0.9,1025.2,2.1,2.5,74.3,2019/2/17
1,8.6,1019.5,1.6,1.2,95.0,2019/2/18
1,0.0,1020.9,0.8,2.2,86.5,2019/2/19
1,3.7,1022.8,1.9,4.0,87.0,2019/2/20
1,4.9,1024.4,1.2,3.8,94.0,2019/2/21
1,1.4,1024.1,1.9,3.8,84.5,2019/2/22
1,0.0,1023.3,1.1,4.8,85.5,2019/2/23
1,0.0,1021.0,1.1,6.4,79.3,2019/2/24
1,0.0,1020.1,0.7,8.7,75.3,2019/2/25
1,1.1,1018.5,1.4,8.1,85.3,2019/2/26
1,5.4,1019.2,1.4,5.8,88.5,2019/2/27
1,0.0,1019.1,1.2,7.6,85.3,2019/2/28
1,6.9,1017.5,1.5,8.0,94.8,2019/3/1
1,16.9,1014.4,2.6,7.1,91.8,2019/3/2
1,0.0,1014.6,1.5,7.9,78.3,2019/3/3
1,0.0,1014.2,1.9,9.4,76.8,2019/3/4
1,14.5,1011.8,1.6,10.8,91.5,2019/3/5
1,0.0,1018.1,1.5,11.5,77.8,2019/3/6
1,0.0,1021.9,4.1,11.3,44.8,2019/3/7
1,0.0,1018.0,1.2,9.5,67.0,2019/3/8
1,0.0,1014.8,0.5,11.1,69.0,2019/3/9
1,0.0,1015.3,0.6,11.2,73.8,2019/3/10
1,0.0,1015.2,1.0,12.3,70.8,2019/3/11
1,0.0,1015.5,0.8,12.5,62.8,2019/3/12
1,1.8,1018.1,1.0,12.4,70.3,2019/3/13
1,4.3,1022.3,1.6,14.0,69.8,2019/3/14
1,0.0,1022.6,1.1,14.5,68.5,2019/3/15
1,0.0,1019.2,0.9,13.1,78.0,2019/3/16
1,0.0,1018.4,1.0,13.2,78.3,2019/3/17
1,0.0,1014.9,1.7,15.1,75.0,2019/3/18
1,0.0,1007.9,2.5,15.6,75.3,2019/3/19
1,0.0,1000.6,2.7,21.2,73.8,2019/3/20
1,0.0,1009.9,4.2,14.8,74.3,2019/3/21
1,6.8,1020.3,2.7,9.0,78.5,2019/3/22
1,0.6,1024.3,1.1,9.5,82.3,2019/3/23
1,0.0,1018.9,0.7,10.7,84.5,2019/3/24
1,0.0,1016.1,2.2,12.0,81.0,2019/3/25
1,0.0,1015.6,1.3,14.8,73.0,2019/3/26
1,1.7,1010.7,1.2,14.1,92.8,2019/3/27
1,0.0,1009.1,1.9,15.4,92.5,2019/3/28
1,0.0,1010.4,0.8,15.8,89.3,2019/3/29
1,0.0,1015.5,3.4,15.7,65.0,2019/3/30
1,7.0,1021.5,1.4,13.4,75.0,2019/3/31
1,0.0,1020.3,1.4,14.3,69.5,2019/4/1
1,19.3,1016.5,1.9,13.0,82.3,2019/4/2
1,1.5,1019.8,1.5,15.5,74.8,2019/4/3
1,0.0,1016.2,1.8,15.4,80.8,2019/4/4
1,0.0,1012.3,2.4,16.8,82.0,2019/4/5
1,0.0,1006.9,1.8,19.6,74.0,2019/4/6
1,0.0,1005.7,1.4,22.4,71.8,2019/4/7
1,0.0,1001.9,2.6,26.1,62.0,2019/4/8
1,23.6,1005.1,4.1,16.4,81.8,2019/4/9
1,2.4,1017.0,2.3,9.4,79.3,2019/4/10
1,6.8,1014.2,1.8,12.4,81.3,2019/4/11
1,0.0,1013.8,1.8,15.2,71.5,2019/4/12
1,0.0,1012.1,1.2,17.8,76.8,2019/4/13
1,0.2,1017.5,3.2,17.4,66.5,2019/4/14
1,0.0,1015.1,1.0,16.4,70.8,2019/4/15
1,0.0,1010.8,2.1,18.7,73.3,2019/4/16
1,0.0,1007.2,1.4,20.2,73.5,2019/4/17
1,0.2,1002.8,2.4,23.1,71.8,2019/4/18
1,9.2,1005.3,2.9,22.9,79.8,2019/4/19
1,0.0,1004.9,2.4,22.0,70.5,2019/4/20
1,23.1,1007.0,2.4,18.1,91.5,2019/4/21
1,2.7,1007.7,1.1,17.4,94.0,2019/4/22
1,0.1,1006.4,1.1,20.4,87.3,2019/4/23
1,0.0,1004.6,0.3,21.6,86.8,2019/4/24
1,0.0,1006.0,2.5,21.9,86.8,2019/4/25
1,0.0,1010.8,2.9,17.5,80.5,2019/4/26
1,0.0,1011.4,2.3,17.2,69.5,2019/4/27
1,17.2,1013.0,2.1,12.5,92.5,2019/4/28
1,38.3,1011.0,1.9,13.8,92.0,2019/4/29
1,0.0,1009.5,1.1,17.0,86.8,2019/4/30
1,0.0,1011.7,2.3,20.3,64.3,2019/5/1
1,0.0,1013.0,0.9,20.1,54.3,2019/5/2
1,0.0,1013.1,1.2,20.5,67.3,2019/5/3
1,0.0,1010.2,1.1,22.6,70.0,2019/5/4
1,0.0,1009.9,0.9,21.1,73.5,2019/5/5
1,1.5,1013.7,3.0,19.8,67.8,2019/5/6
1,0.5,1014.1,1.7,17.1,65.0,2019/5/7
1,0.0,1010.1,1.3,18.3,63.8,2019/5/8
1,0.0,1008.4,1.3,20.4,61.3,2019/5/9
1,0.0,1008.3,0.4,21.2,72.3,2019/5/10
1,0.0,1008.4,1.0,22.8,70.8,2019/5/11
1,0.1,1007.8,1.2,23.8,79.3,2019/5/12
1,0.0,1008.6,1.9,21.0,68.3,2019/5/13
1,13.1,1007.2,0.5,18.8,86.3,2019/5/14
1,11.8,1005.1,1.5,19.3,99.3,2019/5/15
1,0.0,1004.4,0.7,21.3,94.0,2019/5/16
1,1.7,1002.0,0.5,23.2,90.0,2019/5/17
1,0.7,1002.0,1.4,24.2,88.0,2019/5/18
1,23.7,1005.4,2.1,22.6,88.3,2019/5/19
1,0.0,1012.2,3.0,21.7,44.0,2019/5/20
1,0.0,1010.4,0.7,18.5,77.0,2019/5/21
1,0.0,1007.8,0.6,20.6,76.0,2019/5/22
1,0.0,1007.7,0.7,22.9,67.5,2019/5/23
1,0.0,1004.9,1.7,25.4,69.3,2019/5/24
1,55.0,1001.6,1.3,23.2,98.3,2019/5/25
1,63.6,1000.8,0.8,23.9,91.8,2019/5/26
1,0.0,1007.8,3.7,25.5,60.8,2019/5/27
1,0.0,1012.1,2.5,23.5,55.0,2019/5/28
1,0.6,1011.3,2.5,19.8,72.5,2019/5/29
1,16.9,1008.5,0.7,18.5,92.8,2019/5/30
1,0.0,1007.8,1.1,22.1,81.8,2019/5/31
1,0.0,1004.9,1.7,24.4,75.0,2019/6/1
1,0.0,1002.6,0.9,24.6,81.8,2019/6/2
1,0.0,1001.2,1.3,26.3,77.0,2019/6/3
1,0.0,1002.2,2.7,28.7,67.0,2019/6/4
1,15.2,1000.2,3.0,29.3,71.5,2019/6/5
1,49.0,1002.5,2.4,25.1,80.8,2019/6/6
1,0.0,1005.0,1.7,25.8,77.3,2019/6/7
1,0.0,1001.9,0.9,27.1,84.5,2019/6/8
1,0.0,999.7,0.4,27.9,86.8,2019/6/9
1,0.0,1000.5,2.1,29.1,78.3,2019/6/10
1,0.0,1003.3,1.6,27.9,60.8,2019/6/11
1,4.3,1005.0,0.8,24.1,87.0,2019/6/12
1,4.7,1002.8,1.8,23.5,81.3,2019/6/13
1,0.0,1002.4,1.6,25.8,75.5,2019/6/14
1,0.0,1003.1,1.0,26.1,69.8,2019/6/15
1,0.1,1003.7,2.1,25.0,77.5,2019/6/16
1,52.6,1004.3,2.0,22.4,98.5,2019/6/17
1,7.4,1003.6,1.3,24.5,92.3,2019/6/18
1,0.0,1002.2,1.3,25.6,91.8,2019/6/19
1,0.1,998.3,2.1,28.8,85.0,2019/6/20
1,174.7,999.4,2.6,23.8,98.8,2019/6/21
1,12.5,1002.3,2.1,23.4,89.0,2019/6/22
1,0.0,1004.4,1.7,24.9,78.3,2019/6/23
1,0.0,1004.8,1.6,25.9,69.3,2019/6/24
1,0.0,1003.8,1.2,27.0,77.0,2019/6/25
1,0.0,1001.0,0.8,27.3,81.3,2019/6/26
1,0.0,996.9,1.1,28.8,77.3,2019/6/27
1,0.3,994.6,1.7,29.3,82.3,2019/6/28
1,14.7,998.1,1.6,23.9,91.5,2019/6/29
1,0.0,999.8,1.1,26.3,84.0,2019/6/30
1,0.0,1002.3,1.4,28.0,73.5,2019/7/1
1,0.0,1002.8,1.1,28.1,75.3,2019/7/2
1,0.0,1002.0,1.6,29.2,75.0,2019/7/3
1,0.0,1001.9,1.2,27.9,86.5,2019/7/4
1,0.0,998.5,1.4,27.6,82.5,2019/7/5
1,0.0,995.8,1.6,29.1,79.8,2019/7/6
1,0.0,999.8,1.7,29.8,66.5,2019/7/7
1,0.0,1002.1,2.9,27.1,68.5,2019/7/8
1,5.6,1001.0,1.9,24.6,83.0,2019/7/9
1,0.0,1001.2,1.2,26.2,79.0,2019/7/10
1,0.0,1004.0,1.0,26.8,77.8,2019/7/11
1,9.1,1002.2,1.5,24.0,93.3,2019/7/12
1,0.0,1000.0,1.3,25.3,81.8,2019/7/13
1,0.0,1000.0,0.8,26.4,83.3,2019/7/14
1,0.0,1000.8,1.4,28.3,73.8,2019/7/15
1,0.0,1001.5,0.9,29.4,77.0,2019/7/16
1,5.9,1000.4,1.8,28.2,91.0,2019/7/17
1,7.3,999.1,2.1,29.1,83.8,2019/7/18
1,0.0,999.1,2.0,29.5,75.0,2019/7/19
1,0.0,1000.1,0.7,29.5,79.3,2019/7/20
1,0.0,1000.3,0.6,30.4,78.3,2019/7/21
1,0.0,998.6,1.7,31.7,77.5,2019/7/22
1,0.0,997.7,2.2,31.7,77.3,2019/7/23
1,34.2,1000.1,1.3,30.6,83.3,2019/7/24
1,0.0,1000.5,2.6,32.6,70.3,2019/7/25
1,0.0,998.7,3.0,33.1,67.3,2019/7/26
1,0.0,998.3,3.4,33.2,64.5,2019/7/27
1,0.0,999.3,1.7,33.6,65.5,2019/7/28
1,0.0,1000.4,1.8,33.3,68.3,2019/7/29
1,0.0,1001.8,3.4,32.8,65.0,2019/7/30
1,0.0,1002.2,1.3,31.1,72.5,2019/7/31
1,0.0,1001.9,1.4,32.4,69.3,2019/8/1
1,1.1,1001.7,1.8,31.3,68.5,2019/8/2
1,0.0,1001.8,1.6,30.7,70.3,2019/8/3
1,0.0,1001.1,1.4,31.0,69.3,2019/8/4
1,3.5,1001.5,1.6,28.7,88.5,2019/8/5
1,0.0,1000.6,1.3,30.7,75.8,2019/8/6
1,0.0,999.0,1.5,31.2,75.5,2019/8/7
1,0.0,999.3,3.1,31.5,72.3,2019/8/8
1,0.6,997.8,2.0,31.6,74.8,2019/8/9
1,0.0,994.8,2.7,31.0,72.5,2019/8/10
1,0.0,995.4,1.8,28.8,76.0,2019/8/11
1,4.6,996.6,1.0,28.6,81.0,2019/8/12
1,0.0,997.6,1.0,30.1,73.5,2019/8/13
1,0.0,998.8,1.5,31.2,66.8,2019/8/14
1,0.0,997.6,1.2,29.9,72.0,2019/8/15
1,0.0,996.9,1.3,29.6,76.8,2019/8/16
1,0.0,999.3,1.5,32.1,66.3,2019/8/17
1,0.1,1000.9,1.9,33.1,56.3,2019/8/18
1,0.0,1002.5,1.6,31.3,58.8,2019/8/19
1,0.0,1002.6,1.5,32.1,65.5,2019/8/20
1,0.5,1002.3,1.9,31.0,73.5,2019/8/21
1,0.0,1005.4,2.6,30.0,72.5,2019/8/22
1,0.0,1006.8,1.5,29.9,69.8,2019/8/23
1,0.0,1005.1,1.0,31.1,63.3,2019/8/24
1,0.0,1003.2,2.8,31.7,56.3,2019/8/25
1,0.0,1001.8,2.8,30.9,74.0,2019/8/26
1,0.0,1004.1,1.5,30.2,76.8,2019/8/27
1,3.5,1006.9,1.4,27.3,84.3,2019/8/28
1,0.0,1006.3,1.4,28.6,71.3,2019/8/29
1,0.0,1008.4,2.4,29.0,54.3,2019/8/30
1,0.5,1009.9,1.6,25.0,58.0,2019/8/31
1,1.0,1010.7,0.2,22.6,88.3,2019/9/1
1,0.1,1011.3,0.7,25.0,80.0,2019/9/2
1,0.0,1009.7,1.2,25.8,66.3,2019/9/3
1,0.0,1007.2,2.8,26.8,63.0,2019/9/4
1,0.0,1004.9,0.9,26.5,69.8,2019/9/5
1,0.0,1002.4,1.3,26.9,68.5,2019/9/6
1,0.0,1002.4,1.5,26.0,70.3,2019/9/7
1,0.0,1002.2,0.6,27.1,67.0,2019/9/8
1,0.0,1002.4,1.4,28.9,53.8,2019/9/9
1,0.0,1005.9,2.7,30.7,52.5,2019/9/10
1,0.0,1009.4,0.9,29.8,66.3,2019/9/11
1,0.0,1007.6,0.9,30.6,69.3,2019/9/12
1,0.0,1006.1,2.4,31.7,64.0,2019/9/13
1,0.0,1009.7,2.6,27.6,61.0,2019/9/14
1,0.0,1009.5,2.4,25.8,71.3,2019/9/15
1,0.0,1010.8,2.3,23.2,72.5,2019/9/16
1,0.0,1013.2,2.6,22.6,75.8,2019/9/17
1,0.5,1017.5,2.5,20.8,89.8,2019/9/18
1,0.0,1015.6,1.3,23.5,71.3,2019/9/19
1,0.0,1013.4,1.7,22.4,57.3,2019/9/20
1,0.0,1013.6,2.2,22.7,60.0,2019/9/21
1,0.0,1016.3,2.7,22.8,54.0,2019/9/22
1,0.0,1017.8,0.9,21.8,67.5,2019/9/23
1,0.0,1017.8,1.0,22.9,65.0,2019/9/24
1,0.0,1017.2,0.2,23.4,65.3,2019/9/25
1,0.0,1017.2,0.3,22.8,72.5,2019/9/26
1,0.0,1016.9,0.7,22.4,73.0,2019/9/27
1,0.0,1014.8,0.5,22.4,69.3,2019/9/28
1,0.0,1012.6,0.5,23.3,68.5,2019/9/29
1,0.0,1009.8,0.4,24.0,70.0,2019/9/30
1,0.0,1008.2,0.3,24.2,65.8,2019/10/1
1,0.0,1008.6,0.6,23.6,74.3,2019/10/2
1,0.0,1008.2,0.3,25.5,72.0,2019/10/3
1,0.0,1007.9,1.6,27.5,65.8,2019/10/4
1,5.7,1015.0,4.5,20.2,80.8,2019/10/5
1,0.0,1018.3,2.5,17.3,86.5,2019/10/6
1,0.0,1019.9,1.8,16.7,81.8,2019/10/7
1,0.0,1020.0,2.6,18.8,74.3,2019/10/8
1,0.0,1014.3,0.9,20.2,79.5,2019/10/9
1,0.0,1011.1,2.0,21.3,82.3,2019/10/10
1,8.4,1012.6,1.3,19.7,88.0,2019/10/11
1,1.5,1015.2,2.2,19.5,87.0,2019/10/12
1,0.0,1018.3,1.9,19.7,87.3,2019/10/13
1,0.0,1023.3,3.1,20.8,74.5,2019/10/14
1,0.0,1025.4,4.0,18.2,65.8,2019/10/15
1,10.9,1023.7,2.2,14.0,87.8,2019/10/16
1,0.1,1022.6,1.0,15.6,81.3,2019/10/17
1,0.0,1020.3,0.5,16.4,83.0,2019/10/18
1,0.0,1018.8,0.5,16.8,83.0,2019/10/19
1,0.0,1016.6,0.3,18.2,82.5,2019/10/20
1,0.0,1013.1,0.5,2.0,78.5,2019/10/21
1,5.2,1011.8,1.0,18.3,80.3,2019/10/22
1,1.9,1014.2,0.5,17.3,84.5,2019/10/23
1,0.0,1016.8,0.5,17.6,83.0,2019/10/24
1,1.6,1021.0,2.5,15.4,70.3,2019/10/25
1,0.1,1022.2,0.7,13.1,72.5,2019/10/26
1,0.2,1018.4,0.5,12.7,81.8,2019/10/27
1,0.0,1016.9,0.7,128.0,87.0,2019/10/28
1,0.0,1017.9,0.9,15.4,79.8,2019/10/29
1,0.0,1018.5,0.5,15.3,78.8,2019/10/30
1,0.0,1018.2,0.7,15.8,78.5,2019/10/31
1,0.0,1016.9,0.4,16.3,75.5,2019/11/1
1,0.0,1015.2,0.9,18.8,68.3,2019/11/2
1,0.0,1017.9,1.2,17.9,69.8,2019/11/3
1,0.0,1021.2,2.3,16.2,75.5,2019/11/4
1,0.0,1018.1,0.9,14.3,81.8,2019/11/5
1,0.0,1014.3,0.9,16.7,73.5,2019/11/6
1,0.0,1018.0,2.0,17.5,62.5,2019/11/7
1,0.0,1021.4,0.6,13.4,79.8,2019/11/8
1,0.0,1019.6,0.9,13.6,78.8,2019/11/9
1,0.0,1015.3,1.1,17.0,67.8,2019/11/10
1,0.0,1012.8,0.6,15.6,74.3,2019/11/11
1,0.3,1013.7,1.7,18.0,66.0,2019/11/12
1,4.7,1024.4,2.0,15.4,77.0,2019/11/13
1,0.0,1021.7,0.6,11.6,76.8,2019/11/14
1,0.0,1013.6,1.4,15.1,65.0,2019/11/15
1,0.0,1010.5,0.6,17.6,69.5,2019/11/16
1,8.7,1014.8,3.4,15.1,87.3,2019/11/17
1,2.5,1028.1,1.9,8.2,72.0,2019/11/18
1,0.0,1025.5,0.8,6.7,74.5,2019/11/19
1,0.0,1022.9,0.6,11.4,68.8,2019/11/20
1,0.0,1021.0,0.4,12.9,77.8,2019/11/21
1,0.0,1017.0,0.5,12.5,82.3,2019/11/22
1,0.0,1014.4,0.7,15.1,82.3,2019/11/23
1,2.0,1021.9,4.1,13.6,79.0,2019/11/24
1,8.4,1032.0,5.0,4.7,88.3,2019/11/25
1,6.5,1027.6,1.9,5.2,92.0,2019/11/26
1,18.9,1029.1,2.7,5.6,93.5,2019/11/27
1,0.0,1031.8,1.6,6.7,78.8,2019/11/28
1,0.1,1027.4,1.4,7.3,74.0,2019/11/29
1,4.6,1025.1,1.5,6.0,92.8,2019/11/30
1,0.0,1027.1,2.0,5.4,86.0,2019/12/1
1,0.0,1029.6,0.7,3.9,82.8,2019/12/2
1,0.0,1027.7,0.3,4.5,82.0,2019/12/3
1,0.0,1029.4,1.1,5.5,79.8,2019/12/4
1,0.0,1031.2,1.1,7.3,65.5,2019/12/5
1,0.0,1032.3,1.0,5.2,73.8,2019/12/6
1,0.0,1028.9,0.3,4.5,81.5,2019/12/7
1,0.0,1025.5,0.5,5.8,82.5,2019/12/8
1,0.0,1020.5,0.8,7.2,83.0,2019/12/9
1,0.0,1017.4,0.6,7.4,84.8,2019/12/10
1,0.0,1020.0,0.8,7.3,77.0,2019/12/11
1,0.0,1020.9,1.2,8.3,65.5,2019/12/12
1,0.0,1021.0,0.4,8.1,79.5,2019/12/13
1,0.0,1021.6,2.1,10.2,68.5,2019/12/14
1,0.0,1016.8,2.0,10.9,68.0,2019/12/15
1,0.0,1015.1,2.1,9.1,82.8,2019/12/16
1,0.6,1020.9,1.5,7.8,84.3,2019/12/17
1,17.8,1026.7,2.8,4.8,87.3,2019/12/18
1,0.0,1026.9,0.7,5.2,81.8,2019/12/19
1,0.0,1024.5,1.1,5.0,87.8,2019/12/20
1,1.3,1021.5,0.7,6.7,89.0,2019/12/21
1,1.1,1018.8,1.4,6.4,83.0,2019/12/22
1,0.0,1018.7,1.8,8.1,78.3,2019/12/23
1,0.0,1021.4,1.1,8.6,82.3,2019/12/24
1,4.5,1017.2,2.6,7.5,92.8,2019/12/25
1,0.0,1026.6,2.4,5.9,74.8,2019/12/26
1,0.0,1025.4,0.6,2.7,79.0,2019/12/27
1,0.5,1020.2,1.4,4.7,84.3,2019/12/28
1,1.3,1018.2,1.1,7.2,89.3,2019/12/29
1,0.0,1025.8,3.5,7.0,83.8,2019/12/30
1,0.0,1033.5,3.1,3.8,66.0,2019/12/31
1,0.0,1026.5,1.4,5.2,64.0,2020/1/1
1,0.0,1026.4,1.3,5.0,86.8,2020/1/2
1,1.6,1025.9,1.0,5.8,88.8,2020/1/3
1,0.2,1023.8,0.6,6.8,91.0,2020/1/4
1,0.6,1018.3,1.2,8.7,96.0,2020/1/5
1,7.9,1017.6,2.3,6.2,95.5,2020/1/6
1,17.8,1020.3,2.6,4.4,89.3,2020/1/7
1,0.3,1025.6,1.8,1.8,90.0,2020/1/8
1,38.9,1022.1,1.9,1.9,96.5,2020/1/9
1,7.0,1021.0,1.7,2.5,96.0,2020/1/10
1,0.0,1022.6,1.0,3.3,89.8,2020/1/11
1,0.0,1022.2,0.8,1.2,87.0,2020/1/12
1,0.0,1020.9,1.6,3.5,80.0,2020/1/13
1,0.0,1024.0,2.1,4.9,71.0,2020/1/14
1,9.5,1022.2,2.3,2.3,85.8,2020/1/15
1,0.2,1026.3,2.1,1.8,85.5,2020/1/16
1,0.0,1027.1,0.7,1.4,85.8,2020/1/17
1,0.0,1024.0,1.3,1.9,84.3,2020/1/18
1,0.0,1023.6,0.9,4.6,78.8,2020/1/19
1,0.0,1022.7,0.6,3.9,79.8,2020/1/20
1,1.7,1020.2,1.2,5.8,88.3,2020/1/21
1,13.4,1019.1,1.5,5.7,93.3,2020/1/22
1,0.6,1020.9,1.8,6.6,89.5,2020/1/23
1,5.4,1024.9,2.1,6.7,93.3,2020/1/24
1,5.0,1026.0,2.4,5.1,92.5,2020/1/25
1,3.1,1024.0,2.4,3.4,88.0,2020/1/26
1,0.0,1023.0,1.5,3.6,82.8,2020/1/27
1,0.0,1023.1,0.8,2.7,83.5,2020/1/28
1,0.0,1023.8,1.4,3.9,80.0,2020/1/29
1,0.0,1023.3,0.9,3.7,78.8,2020/1/30
1,0.0,1022.4,0.8,3.7,74.3,2020/1/31
1,0.0,1021.1,1.5,7.6,68.3,2020/2/1
1,0.0,1022.3,0.7,9.3,75.8,2020/2/2
1,0.0,1024.2,0.7,6.5,82.0,2020/2/3
